PCoA1,PCoA2,Diet.5mo.as.AL,age.approx.months
 0.15851205,-0.02912404,40, 8
 0.08027066,-0.13244444,40, 8
 0.24977079, 0.07411773,40, 8
-0.28485287, 0.11970665,AL, 8
 0.13102785,-0.12027084,AL, 8
 0.20744008,-0.09242677,AL, 8
 0.09912323,-0.23559160,AL, 8
-0.01451165,-0.02134341,AL, 8
-0.15290544,-0.00196633,AL, 8
-0.23225580, 0.03356353,AL, 8
-0.14604969, 0.05702321,AL, 8
-0.03299110,-0.02957496,AL, 8
 0.03775893,-0.01362622,AL, 8
-0.24713928, 0.00348601,AL, 8
-0.01364694,-0.02742584,AL, 8
-0.14283383,-0.11848634,AL, 8
 0.01445326,-0.06708571,AL, 8
-0.00834358,-0.06800523,AL, 8
-0.15209487,-0.09323735,AL, 8
 0.04180002, 0.02713777,AL, 8
-0.08557369,-0.24476980,AL, 8
-0.04510031,-0.07415287,AL, 8
 0.13074115,-0.08476876,AL, 8
-0.13852712,-0.06655330,AL, 8
-0.11848579,-0.19524806,AL, 8
-0.03481498,-0.10493582,AL, 8
-0.07234268,-0.01465024,AL, 8
-0.34357790,-0.08495448,AL, 8
-0.25541181,-0.01707825,AL, 8
 0.19646306,-0.06919127,AL, 8
-0.23902522,-0.03034080,AL, 8
-0.31268870,-0.00269354,AL, 5
-0.07629026, 0.01437845,AL, 5
 0.06842877, 0.00152716,AL, 5
-0.30301695, 0.05862377,AL, 5
-0.30371038, 0.12255730,AL, 5
-0.21165537,-0.04527092,AL, 5
-0.27556056, 0.02813535,AL, 5
-0.28339728, 0.09097803,AL, 5
-0.25853655, 0.03148271,AL, 5
-0.34098310,-0.03990220,AL, 5
-0.05666144,-0.05940172,AL, 5
-0.17352070, 0.00347373,AL, 5
-0.29446289,-0.01087963,AL, 5
-0.03027443,-0.20702798,AL, 5
-0.35205014, 0.01836807,AL, 5
-0.32883796,-0.11549750,AL, 5
-0.30195877,-0.01316221,AL, 5
-0.10346963, 0.03169709,AL, 5
-0.25225731,-0.18361043,AL, 5
 0.03145828, 0.00631641,AL, 5
-0.07760283, 0.09632811,AL, 5
-0.30586736, 0.04382743,AL, 5
-0.09066212, 0.09421148,AL, 5
-0.21722199,-0.01364131,AL, 5
-0.12969302, 0.07095536,AL, 5
-0.09094473,-0.04920332,AL, 5
-0.10796076,-0.04739348,AL, 5
-0.22114969, 0.00824019,AL, 5
-0.25671511,-0.05437680,AL, 5
-0.15266127,-0.19521743,AL, 5
-0.32504790,-0.04845105,AL, 5
-0.10022194, 0.01737346,AL, 5
-0.29697676, 0.12493181,AL, 5
-0.11905366,-0.00209896,AL, 5
-0.22893387, 0.10186636,AL, 5
-0.26238594,-0.00439462,AL, 5
-0.17608827,-0.05189887,AL, 5
 0.00534206,-0.07134192,AL, 5
 0.13119790,-0.04643831,AL, 5
 0.23667920,-0.12461133,AL, 5
 0.29094050,-0.08723781,AL, 5
-0.22673743, 0.05868728,AL, 5
-0.08346160,-0.10195575,AL, 5
 0.08755303,-0.07636966,AL, 5
 0.19160185,-0.19468915,AL, 5
 0.01915355,-0.07037007,AL, 5
-0.08429509, 0.03588804,AL, 5
 0.08714037,-0.14651594,AL, 5
-0.15110384,-0.07896368,AL, 5
 0.04996780,-0.08831650,AL, 5
-0.31714656,-0.02120492,AL, 5
-0.16909255, 0.04979000,AL, 5
-0.32123514, 0.03066359,AL, 5
-0.06326822, 0.05970776,AL, 5
-0.08753800, 0.04456747,AL, 5
-0.31926619,-0.20333369,AL, 5
-0.13933026,-0.02155276,AL, 5
 0.13023356,-0.12372557,AL, 5
-0.34528670,-0.00263429,AL, 5
 0.07400408,-0.03143150,AL, 5
-0.11176249, 0.06484744,AL, 5
-0.02538991,-0.01358979,AL, 5
 0.11442770,-0.08662404,AL, 5
-0.07877942, 0.10190906,AL, 5
 0.17589665,-0.25159252,AL, 5
 0.11458630,-0.18631956,AL, 5
 0.04594049,-0.05214341,AL, 5
-0.28522198,-0.09861560,AL, 5
-0.21349916,-0.02055104,AL, 5
-0.25329590, 0.05024119,AL, 5
 0.04786513,-0.13473178,AL, 5
 0.03386249,-0.14352320,AL, 5
-0.08325008,-0.03750089,AL, 5
-0.00470852,-0.14139960,AL, 5
-0.34023015,-0.02989176,AL, 5
-0.31791770,-0.03359339,AL, 5
-0.23258774,-0.01698376,AL, 5
-0.11315372,-0.15106932,AL, 5
-0.19635739,-0.15721915,AL, 5
-0.30343993, 0.00615557,AL, 5
-0.02524140,-0.13555935,AL, 5
-0.10280811,-0.07547144,AL, 5
-0.11714952, 0.02187421,AL, 5
-0.07417532,-0.10828193,AL, 5
-0.18133543,-0.11065183,AL, 5
-0.02811804,-0.18371255,AL, 5
 0.00687415,-0.05662639,AL, 5
-0.28158626,-0.03514551,AL, 5
 0.00326418,-0.07381810,AL, 5
-0.23608994,-0.09581487,AL, 5
 0.15337001,-0.07177082,AL, 5
 0.13326085,-0.12928993,AL, 5
-0.08373371,-0.21975559,AL, 5
-0.32310662,-0.03130198,AL, 5
 0.19541375,-0.14766760,AL, 5
-0.26084804,-0.23291236,AL, 5
 0.04304077,-0.13393707,AL, 5
 0.00522152,-0.04590895,AL, 5
-0.07984940,-0.16744093,AL, 5
-0.27204500,-0.11070124,AL, 5
-0.16502750,-0.04864998,AL, 5
-0.06675651, 0.02121857,AL, 5
-0.16388775, 0.03508514,AL, 5
-0.16901502, 0.11257800,AL, 5
-0.25793280,-0.01373193,AL, 5
-0.26587536,-0.13163164,AL, 5
 0.16230832,-0.01860278,AL, 5
-0.01727406,-0.11520058,AL, 5
-0.20931892,-0.13904994,AL, 5
-0.10322368, 0.01691630,AL, 5
 0.14431634,-0.03921194,AL, 5
-0.00074921,-0.13277221,AL, 5
 0.26217390,-0.04549853,AL, 5
-0.11632354,-0.03660017,AL, 5
-0.30076972,-0.18775054,AL, 5
-0.05516111, 0.02292321,AL, 5
-0.23634674, 0.17604257,AL, 5
-0.10631086,-0.09675985,AL, 5
 0.06840729,-0.15156811,AL, 5
-0.12457674,-0.15861267,AL, 5
-0.33405278,-0.03986026,AL, 5
 0.22238411,-0.04094527,AL, 5
 0.04196500, 0.04087069,AL, 5
 0.05306008,-0.15753111,AL, 5
-0.13331452,-0.02448673,AL, 5
-0.20383158,-0.12690726,AL, 5
-0.08713244, 0.02021162,AL, 5
-0.34435218, 0.03478961,AL, 5
 0.01060000, 0.05498540,AL, 5
-0.18899713,-0.02400603,AL, 5
-0.31946184,-0.04036366,AL, 5
-0.03082119,-0.04565663,AL, 5
-0.19151390, 0.05999617,AL, 5
-0.27366044, 0.02757785,AL, 5
-0.05046605,-0.02313507,AL, 5
-0.20294817, 0.04368810,AL, 5
-0.06929077, 0.01495147,AL, 5
-0.28786973,-0.01901905,AL, 5
-0.25339360,-0.00761603,AL, 5
-0.12712812,-0.07410035,AL, 5
 0.08228516,-0.12900526,AL, 5
-0.09987689, 0.06658912,AL, 5
-0.29255134, 0.07524063,AL, 5
-0.28343405,-0.01869215,AL, 5
-0.34177600,-0.03769821,AL, 5
 0.09627918,-0.09530055,AL, 5
-0.03966897,-0.07501762,AL, 5
 0.14397127,-0.03082539,AL, 5
-0.26801650, 0.06376763,AL, 5
-0.26826728,-0.14568645,AL, 5
-0.33040159,-0.16883025,AL, 5
-0.10023145,-0.07507412,AL, 5
-0.31591243,-0.12956185,AL, 5
-0.12786176,-0.14618261,AL, 5
 0.00267236,-0.13492760,AL, 5
 0.14240546,-0.19372682,AL, 5
 0.24518846,-0.09123078,AL, 5
-0.15023306,-0.08443571,AL, 5
-0.25902367,-0.01631459,AL, 5
-0.27062012,-0.04866708,AL, 5
-0.25294864,-0.05052924,AL, 5
-0.18513906,-0.06652236,AL, 5
-0.10433945, 0.06937347,AL, 5
-0.08312765,-0.06642390,AL, 5
-0.07685473,-0.12723390,AL, 5
-0.32979163, 0.10454599,AL, 5
-0.31996800,-0.14055023,AL, 5
-0.13480828, 0.12571346,AL, 5
-0.14202950, 0.07570885,AL, 5
 0.06786875,-0.04542981,AL, 5
-0.08260217, 0.05479730,AL, 5
-0.35194008,-0.10763280,AL, 5
-0.35741897,-0.11675933,AL, 5
-0.14707286,-0.18620585,AL, 5
-0.12289958,-0.06095559,AL, 5
-0.10465006,-0.10983455,AL, 5
-0.30211157,-0.00172971,AL, 5
-0.27730340, 0.10617300,AL, 5
 0.17414235,-0.03105790,AL, 5
-0.11528710,-0.02950218,AL, 5
-0.18069849, 0.13669631,AL, 5
-0.29184902,-0.10187220,AL, 5
-0.29176735,-0.16876154,AL, 5
-0.07263327,-0.13747755,AL, 5
-0.03030033,-0.03465115,AL, 5
-0.06744120,-0.04319453,AL, 5
 0.00867112, 0.03980416,AL, 5
-0.01957051,-0.09117030,AL, 5
-0.18472120,-0.02071811,AL, 5
-0.14320283,-0.02893185,AL, 5
-0.31906418,-0.17997010,AL, 5
-0.11285838,-0.00769614,AL, 5
 0.01394964,-0.23392519,AL, 5
 0.28140943,-0.17610932,AL, 5
 0.10676436,-0.10482314,AL, 5
-0.15950965,-0.19533847,AL, 5
 0.17434198,-0.02190281,AL, 5
 0.03800186,-0.14953978,AL, 5
 0.26481252,-0.08232542,AL, 5
-0.13798924,-0.17494403,AL, 5
 0.07304505,-0.22606822,AL, 5
 0.35560282,-0.10004887,AL, 5
-0.33356653, 0.03849134,AL, 5
-0.15909200,-0.15480770,AL, 5
 0.05681827,-0.04285970,AL, 5
-0.05320650,-0.19092723,AL, 5
 0.02035183,-0.15077641,AL, 5
-0.18384502,-0.13786153,AL, 5
-0.26151281,-0.16535624,AL, 5
 0.08241936,-0.06335363,AL, 5
 0.12267951,-0.17474687,AL, 5
 0.13235548,-0.14396737,AL, 5
 0.09398250,-0.11695879,AL, 5
 0.24062586,-0.08995052,AL, 5
-0.05318340,-0.01663880,AL, 5
 0.23729128,-0.07828488,AL, 5
 0.10822468,-0.19970147,AL, 5
-0.12084414,-0.05081798,AL, 5
 0.13021182,-0.12822287,AL, 5
 0.00726573,-0.20051700,AL, 5
-0.24956888, 0.01373458,AL, 5
-0.14760280,-0.21755003,AL, 5
-0.10481496,-0.17972259,AL, 5
-0.21888388, 0.09736243,AL, 5
 0.13915174,-0.15221473,AL, 5
 0.15922727,-0.04781372,AL, 5
-0.05664440,-0.02393369,AL, 5
 0.18065461,-0.05376281,AL, 5
-0.24657074, 0.13617509,AL, 5
-0.06906125,-0.00451046,AL, 5
 0.12402889,-0.06682065,AL, 5
-0.12429360, 0.01864497,AL, 5
 0.07247907,-0.11990799,AL, 5
-0.30585975,-0.01828541,AL, 5
 0.06912579,-0.14859512,AL, 5
-0.31473207,-0.15283332,AL, 5
-0.32972578,-0.09877722,AL, 5
 0.24073236,-0.07886681,AL, 5
-0.31139780,-0.03909554,AL, 5
-0.12452830,-0.16671806,AL, 5
-0.26568289,-0.20852412,AL, 5
 0.06831693,-0.09573408,AL, 5
-0.21277728,-0.05597844,AL, 5
 0.01125236, 0.06398064,AL, 5
-0.23327969,-0.14849899,AL, 5
-0.12536088,-0.10703827,AL, 5
-0.06085025, 0.00442120,AL, 5
 0.00162721, 0.03714614,AL, 5
-0.15293843,-0.03065227,AL, 5
-0.35371463,-0.02279593,AL, 5
 0.01420316,-0.02660654,AL, 5
 0.00179549,-0.01954487,AL, 5
 0.05742435,-0.05693224,AL, 5
-0.23920794,-0.01731685,AL, 5
-0.23279579,-0.02102690,AL, 5
-0.15552240, 0.03803039,AL, 5
-0.23482427, 0.00212551,AL, 5
-0.16910896,-0.03724488,AL, 5
-0.12462063,-0.00860610,AL, 5
-0.26329712, 0.03262065,AL, 5
-0.14037816, 0.02464162,AL, 5
-0.26794506, 0.08055133,AL, 5
-0.28631467,-0.07468730,AL, 5
-0.27055981,-0.01845025,AL, 5
 0.00347779,-0.03451850,AL, 5
-0.13081188,-0.05041844,AL, 5
-0.07816272,-0.15722657,AL, 5
-0.29457805, 0.08572409,AL, 5
-0.15888892,-0.18929559,AL, 5
 0.09681625,-0.09513008,AL, 5
-0.16572564,-0.04763483,AL, 5
 0.03319623,-0.03029835,AL, 5
-0.30490531,-0.08380075,AL, 5
 0.07030523,-0.07150667,AL, 5
-0.15414473,-0.01220420,AL, 5
-0.31261305, 0.04020047,AL, 5
-0.14239510, 0.04353849,AL, 5
-0.15911143, 0.16789790,AL, 5
-0.08394948, 0.07152577,AL, 5
-0.15747241,-0.01275573,AL, 5
-0.08595454,-0.02802667,AL, 5
 0.02881086,-0.06128431,AL, 5
-0.14994496, 0.14266555,AL, 5
-0.28916148,-0.11027794,AL, 5
 0.03492716,-0.11102692,AL, 5
-0.27032122,-0.15861870,AL, 5
 0.23200156,-0.14068536,AL, 5
-0.15023359, 0.11049146,AL, 5
-0.26089447, 0.11351674,AL, 5
-0.19325480, 0.03861764,AL, 5
-0.10048388,-0.18225411,AL, 5
-0.28807118,-0.02479342,AL, 5
-0.05362858,-0.04212839,AL, 5
-0.32593307, 0.08798050,AL, 5
-0.01045620,-0.11916801,AL, 5
-0.20307176, 0.01851910,AL, 5
 0.09015838,-0.00435581,AL, 5
 0.17028757,-0.15590022,AL, 5
-0.17220428, 0.01248289,AL, 5
-0.08892419,-0.01118870,AL, 5
-0.08403974,-0.04944776,AL, 5
-0.19185676, 0.09356947,AL, 5
-0.25929466,-0.18891197,AL, 5
 0.10217821,-0.01776166,AL, 5
-0.03518269, 0.09410561,AL, 5
-0.31898055,-0.10207760,AL, 5
-0.08472647, 0.06004432,AL, 5
-0.05454298,-0.15560324,AL, 5
-0.23082724,-0.20205428,AL, 5
 0.00620645,-0.01635004,AL, 5
-0.11498836, 0.03182716,AL, 5
-0.00060923,-0.09116596,AL, 5
-0.08622092, 0.03330550,AL, 5
 0.06142472,-0.12602001,AL, 5
-0.21222471,-0.14162119,AL, 5
-0.29858851,-0.03557719,AL, 5
-0.00016880,-0.00182393,AL, 5
-0.15963219, 0.09468311,AL, 5
 0.08103890, 0.05335663,AL, 5
 0.02399567, 0.03118085,AL, 5
-0.15815962, 0.04703059,AL, 5
-0.26282815,-0.04448638,AL, 5
-0.20630587,-0.09064915,AL, 5
-0.21240480,-0.09773412,AL, 5
-0.24249240,-0.08922604,AL, 5
 0.12992238, 0.01231864,AL, 5
-0.18913825,-0.02481667,AL, 5
 0.15596458,-0.08771443,AL, 5
-0.11149176,-0.03057881,AL, 5
-0.22740948, 0.00447264,AL, 5
 0.10183221,-0.07445464,AL, 5
 0.00320900,-0.23354094,AL, 5
 0.11073232,-0.02513228,AL, 5
-0.18473430, 0.06105804,AL, 5
 0.04083256,-0.03835911,AL, 5
-0.08152391,-0.13869438,AL, 5
-0.27697197,-0.02228302,AL, 5
-0.25957479,-0.06333847,AL, 5
-0.32065588,-0.01936535,AL, 5
-0.29676012, 0.04292104,AL, 5
-0.32139567,-0.01239378,AL, 5
-0.23229579, 0.05468328,AL, 5
 0.05644062,-0.02811870,AL, 5
-0.02702696,-0.09575181,AL, 5
-0.16143359, 0.04692759,AL, 5
-0.26729698, 0.14823662,AL, 5
-0.32258644, 0.02070653,AL, 5
-0.09106164,-0.09996246,AL, 5
-0.35156207,-0.07740562,AL, 5
-0.15201922,-0.03807085,AL, 5
-0.22005767,-0.02351935,AL, 5
-0.10486128,-0.11240322,AL, 5
-0.09305167,-0.08034132,AL, 5
-0.26674021,-0.00639710,AL, 5
-0.25551604, 0.13564894,AL, 5
-0.17503263, 0.05759069,AL, 5
-0.29816619, 0.06253450,AL, 5
-0.26030561,-0.05875911,AL, 5
-0.26097435, 0.02840836,AL, 5
-0.29355897,-0.04438381,AL, 5
-0.01644249,-0.08317887,AL, 5
-0.27020919, 0.00666890,AL, 5
-0.03328116, 0.05902402,AL, 5
-0.33437869,-0.06750290,AL, 5
-0.25403919,-0.23802208,AL, 5
-0.05547535,-0.00697130,AL, 5
 0.05528708,-0.06447056,AL, 5
-0.06166939,-0.04843414,AL, 5
-0.15926404,-0.07712692,AL, 5
 0.06578567,-0.12330812,AL, 5
-0.35307119,-0.11238548,AL, 5
-0.06225887,-0.20822246,AL, 5
 0.14180363,-0.09027217,AL, 5
 0.28765332,-0.13263435,AL, 5
 0.08346151,-0.09456293,AL, 5
-0.32142301, 0.08648593,AL, 5
-0.20358631, 0.12039763,AL, 5
-0.10957227,-0.02805796,AL, 5
-0.16999153, 0.11401947,AL, 5
-0.02718822,-0.19254280,AL, 5
 0.04355382,-0.02807251,AL, 5
-0.07215207,-0.09787382,AL, 5
-0.26544907, 0.04730055,AL, 5
-0.11274100, 0.04864216,AL, 5
 0.05099506, 0.01124057,AL, 5
-0.24083003, 0.05380599,AL, 5
-0.28969165,-0.11636920,AL, 5
-0.23851187,-0.12046881,AL, 5
-0.28194466,-0.01185421,AL, 5
-0.34253900, 0.06706570,AL, 5
 0.08708424,-0.06953381,AL, 5
 0.00126906,-0.08072237,AL, 5
-0.28444296,-0.13818305,AL, 5
-0.31012018,-0.17203860,AL, 5
-0.17830960,-0.00127300,AL, 5
-0.15356493, 0.05351037,AL, 5
 0.31391658,-0.11748198,AL, 5
 0.21306841,-0.13727538,AL, 5
-0.08030846, 0.02348968,AL, 5
-0.06436354,-0.12118799,AL, 5
-0.23071797,-0.00277606,AL, 5
 0.08720143,-0.02850085,AL, 5
 0.09301092,-0.05888160,AL, 5
-0.00889950,-0.09827512,AL, 5
-0.03041527,-0.03974905,AL, 5
-0.26507283,-0.14795598,AL, 5
 0.03429551,-0.17657259,AL, 5
-0.15026918, 0.07261899,AL, 5
-0.08863926,-0.05172988,AL, 5
-0.15779174,-0.15917842,AL, 5
-0.12646421, 0.11792594,AL, 5
-0.19285605,-0.18064032,AL, 5
-0.29255690, 0.07322210,AL, 5
 0.33589996,-0.14636262,AL, 5
 0.09225789, 0.00155513,AL, 5
-0.10989103, 0.04341006,AL, 5
 0.01929586,-0.12906641,AL, 5
-0.15309359, 0.08842081,AL, 5
-0.00818965,-0.29029574,AL, 5
-0.33039353,-0.11899704,AL, 5
-0.26181193,-0.03430443,AL, 5
-0.12642331,-0.14311702,AL, 5
-0.23371518,-0.18652103,AL, 5
-0.28016841,-0.11175094,AL, 5
-0.30825550,-0.24441142,AL, 5
-0.33631078,-0.08833494,AL, 5
-0.15594172,-0.08507631,AL, 5
-0.20021602,-0.12868613,AL, 5
 0.01940398,-0.02635325,AL, 5
-0.18026481,-0.20938956,AL, 5
-0.30755061,-0.24392266,AL, 5
-0.06557020,-0.13307530,AL, 5
 0.02468782,-0.13592631,AL, 5
-0.27299305,-0.20956890,AL, 5
-0.25772490,-0.07422620,AL, 5
 0.25132496,-0.08317714,AL, 5
-0.01198188,-0.17344949,AL, 5
-0.29213069,-0.14391748,AL, 5
 0.09584400,-0.07020955,AL, 5
-0.22688658,-0.12357631,AL, 5
-0.21168876,-0.15854035,AL, 5
-0.13939358,-0.16799391,AL, 5
-0.15230398, 0.02146563,AL, 5
 0.09982062,-0.03016074,AL, 5
-0.24834890,-0.23046169,AL, 5
-0.24777652,-0.13953414,AL, 5
-0.23128452, 0.03644844,AL, 5
 0.08335346,-0.02663606,AL, 5
 0.01826436, 0.02481964,AL, 5
-0.25723753,-0.06940949,AL, 5
-0.08283373, 0.01971872,AL, 5
 0.06169204,-0.01787397,AL, 5
 0.03264981,-0.07133117,AL, 5
-0.34926114,-0.14608084,AL, 5
-0.29605844, 0.02400732,AL, 5
-0.30652295, 0.01303658,AL, 5
-0.01051600,-0.08003024,AL, 5
-0.18721192, 0.00242953,AL, 5
-0.15087421,-0.14313693,AL, 5
 0.03740499,-0.02380715,AL, 5
-0.04690057, 0.03233506,AL, 5
 0.08302706,-0.15698438,AL, 5
-0.25811505, 0.03795423,AL, 5
-0.17333249, 0.07222295,AL, 5
-0.22645572,-0.12904689,AL, 5
-0.32912790, 0.05596683,AL, 5
-0.05517517, 0.01295290,AL, 5
-0.03897984, 0.01346667,AL, 5
-0.35290281,-0.10187691,AL, 5
-0.10412955,-0.01468780,AL, 5
 0.00617702,-0.01820517,AL, 5
-0.17919344, 0.09886675,AL, 5
 0.02546187,-0.11926453,AL, 5
-0.19072661,-0.11655003,AL, 5
-0.31435062,-0.02205565,AL, 5
-0.23948879,-0.08572820,AL, 5
-0.28380898, 0.06992336,AL, 5
-0.26341429,-0.01670275,AL, 5
-0.19475348,-0.00994615,AL, 5
-0.34964021,-0.06473702,AL, 5
-0.15272312,-0.03646755,AL, 5
-0.22188692,-0.08326182,AL, 5
-0.04400749, 0.05991549,AL, 5
-0.02100625, 0.07176306,AL, 5
-0.25345964, 0.13993752,AL, 5
 0.16117165,-0.04593791,AL, 5
-0.16375500,-0.04307142,AL, 5
-0.19413588, 0.02894897,AL, 5
-0.31712809,-0.19636832,AL, 5
 0.01099361, 0.00089243,AL, 5
-0.17393270, 0.09900461,AL, 5
-0.34128167, 0.01868641,AL, 5
 0.09787342,-0.26467641,AL, 5
-0.21004146,-0.09674961,AL, 5
-0.20274355,-0.15631160,AL, 5
-0.02300477, 0.01424708,AL, 5
 0.33463253,-0.11122561,AL, 5
-0.28685284, 0.08634081,AL, 5
-0.22214246, 0.05158896,AL, 5
-0.18748335, 0.09255603,AL, 5
 0.01882109, 0.01957591,AL, 5
-0.16546998,-0.02092771,AL, 5
 0.24323585,-0.12180229,AL, 5
 0.17901977,-0.12161900,AL, 5
 0.04032734,-0.03788745,AL, 5
-0.25140470,-0.26122748,AL, 5
-0.02756423,-0.14146459,AL, 5
-0.23554161,-0.17323921,AL, 5
 0.02321997,-0.22789266,AL, 5
-0.25468071,-0.02544074,AL, 5
-0.31453284,-0.13069610,AL, 5
-0.01005456,-0.12591654,AL, 5
-0.27632622,-0.09341671,AL, 5
-0.04050656,-0.14387159,AL, 5
-0.16965103,-0.19938943,AL, 5
 0.07933184,-0.08748259,AL, 5
-0.15129781,-0.12053403,AL, 5
-0.30357509,-0.05840809,AL, 5
 0.18160095,-0.10003884,AL, 5
-0.16540142,-0.12221795,AL, 5
-0.02955886,-0.17530583,AL, 5
 0.00844317,-0.17644828,AL, 5
-0.21002461,-0.19078702,AL, 5
-0.24039350, 0.11648504,AL, 5
-0.21555278,-0.01322524,AL, 5
-0.19581735,-0.04498415,AL, 5
 0.10595855, 0.00226325,AL, 5
-0.12433112,-0.04820858,AL, 5
-0.19389239,-0.00374641,AL, 5
 0.14502315,-0.04010343,AL, 5
 0.20427626,-0.13847425,AL, 5
 0.15125171, 0.00229701,AL, 5
 0.03070451,-0.01663270,AL, 5
 0.29900126,-0.10829328,AL, 5
-0.23476126,-0.11720384,AL, 5
 0.11372647,-0.14601310,AL, 5
 0.26495063,-0.07556368,AL, 5
 0.23914107,-0.10993071,AL, 5
 0.36964300,-0.07031048,AL, 5
-0.18085163,-0.18845287,AL, 5
-0.17272869, 0.11641409,AL, 5
-0.00334324, 0.03832892,AL, 5
 0.11501209,-0.08030071,AL, 5
-0.26217257,-0.27779897,AL, 5
 0.03328688,-0.11888064,AL, 5
-0.29951529,-0.00233062,AL, 5
-0.14748831, 0.11263541,AL, 5
-0.09937731,-0.19387006,AL, 5
-0.13375801, 0.08285513,AL, 5
 0.13950610,-0.04575935,AL, 5
 0.07860285,-0.08183293,AL, 5
 0.01587359, 0.00632710,AL, 5
-0.08389663, 0.06799466,AL, 5
-0.13215730,-0.14194741,AL, 5
 0.10961886, 0.00188750,AL, 5
-0.02715645, 0.01580638,AL, 5
 0.07076112,-0.16357253,AL, 5
 0.02552168,-0.02636450,AL, 5
-0.26788522,-0.17489957,AL, 5
-0.22178188,-0.14690741,AL, 5
-0.17575238,-0.07418983,AL, 5
-0.10731962,-0.07825046,AL, 5
-0.17623977,-0.03662628,AL, 5
-0.20210255,-0.05059501,AL, 5
 0.04410967,-0.04165894,AL, 5
-0.16986140, 0.00803308,AL, 5
-0.32689671,-0.03032134,AL, 5
 0.12204504,-0.07977025,AL, 5
-0.09442536,-0.18157738,AL, 5
